id_propinsi;id_kota;id_kecamatan;nama_propinsi;nama_kota;nama_kecamatan;Lion Parcel;SiCepat;JNE;JNT Express;JNT Cargo;ID Express;SAP Express;Kode POS
8;431;2802;Sulawesi Utara;Kota Manado;SINGKIL;;;;;;;;
8;431;37;Sulawesi Utara;Kota Manado;TIKALA;;;;;;;;
8;431;3242;Sulawesi Utara;Kota Manado;TUMINTING;;;;;;;;
8;431;1438;Sulawesi Utara;Kota Manado;WANEA;;;;;;;;
8;431;3778;Sulawesi Utara;Kota Manado;WENANG;;;;;;;;
8;432;5051;Sulawesi Utara;Kota Tomohon;TOMOHON BARAT;;;;;;;;
8;432;1941;Sulawesi Utara;Kota Tomohon;TOMOHON SELATAN;;;;;;;;
8;432;6394;Sulawesi Utara;Kota Tomohon;TOMOHON TENGAH;;;;;;;;
8;432;6588;Sulawesi Utara;Kota Tomohon;TOMOHON TIMUR;;;;;;;;
8;432;2140;Sulawesi Utara;Kota Tomohon;TOMOHON UTARA;;;;;;;;
13;90;5669;Sumatra Barat;Kabupaten Agam;AMPEK ANGKEK;;;;;;;;
13;90;3534;Sumatra Barat;Kabupaten Agam;AMPEK NAGARI;;;;;;;;
13;90;2427;Sumatra Barat;Kabupaten Agam;BANUHAMPU;;;;;;;;
13;90;3033;Sumatra Barat;Kabupaten Agam;BASO;;;;;;;;
13;90;2929;Sumatra Barat;Kabupaten Agam;CANDUANG;;;;;;;;
13;90;3563;Sumatra Barat;Kabupaten Agam;IV KOTO;;;;;;;;
13;90;150;Sumatra Barat;Kabupaten Agam;KAMANG MAGEK;;;;;;;;
13;90;1767;Sumatra Barat;Kabupaten Agam;LUBUK BASUNG;;;;;;;;
13;90;3996;Sumatra Barat;Kabupaten Agam;MALALAK;;;;;;;;
13;90;841;Sumatra Barat;Kabupaten Agam;MATUR;;;;;;;;
13;90;1822;Sumatra Barat;Kabupaten Agam;PALEMBAYAN;;;;;;;;
13;90;2697;Sumatra Barat;Kabupaten Agam;PALUPUH;;;;;;;;
13;90;1125;Sumatra Barat;Kabupaten Agam;SUNGAI PUA;;;;;;;;
13;90;2776;Sumatra Barat;Kabupaten Agam;TANJUNG MUTIARA;;;;;;;;
13;90;2707;Sumatra Barat;Kabupaten Agam;TANJUNG RAYA;;;;;;;;
13;90;1942;Sumatra Barat;Kabupaten Agam;TILATANG KAMANG;;;;;;;;
13;91;1691;Sumatra Barat;Kabupaten Dharmasraya;ASAM JUJUHAN;;;;;;;;
13;91;5236;Sumatra Barat;Kabupaten Dharmasraya;IX KOTO;;;;;;;;
13;91;3066;Sumatra Barat;Kabupaten Dharmasraya;KOTO BESAR;;;;;;;;
13;91;1893;Sumatra Barat;Kabupaten Dharmasraya;KOTO SALAK;;;;;;;;
13;91;2527;Sumatra Barat;Kabupaten Dharmasraya;PADANG LAWEH;;;;;;;;
13;91;2813;Sumatra Barat;Kabupaten Dharmasraya;PULAU PUNJUNG;;;;;;;;
13;91;1209;Sumatra Barat;Kabupaten Dharmasraya;SITIUNG;;;;;;;;
13;91;2164;Sumatra Barat;Kabupaten Dharmasraya;TIMPEH;;;;;;;;
13;91;2568;Sumatra Barat;Kabupaten Dharmasraya;TIUMANG;;;;;;;;
13;92;1751;Sumatra Barat;Kabupaten Kepulauan Mentawai;PAGAI SELATAN;;;;;;;;
13;92;3930;Sumatra Barat;Kabupaten Kepulauan Mentawai;PAGAI UTARA;;;;;;;;
13;92;4816;Sumatra Barat;Kabupaten Kepulauan Mentawai;SEBERUT BARAT DAYA;;;;;;;;
13;92;3950;Sumatra Barat;Kabupaten Kepulauan Mentawai;SIBERUT BARAT;;;;;;;;
13;92;59;Sumatra Barat;Kabupaten Kepulauan Mentawai;SIBERUT SELATAN;;;;;;;;
13;92;6319;Sumatra Barat;Kabupaten Kepulauan Mentawai;SIBERUT TENGAH;;;;;;;;
13;92;2372;Sumatra Barat;Kabupaten Kepulauan Mentawai;SIBERUT UTARA;;;;;;;;
13;92;238;Sumatra Barat;Kabupaten Kepulauan Mentawai;SIKAKAP;;;;;;;;
13;92;4138;Sumatra Barat;Kabupaten Kepulauan Mentawai;SIPORA SELATAN;;;;;;;;
13;92;1418;Sumatra Barat;Kabupaten Kepulauan Mentawai;SIPORA UTARA;;;;;;;;
13;93;1034;Sumatra Barat;Kabupaten Lima Puluh Kota;AKABILURU;;;;;;;;
13;93;829;Sumatra Barat;Kabupaten Lima Puluh Kota;BUKIK BARISAN;;;;;;;;
13;93;2184;Sumatra Barat;Kabupaten Lima Puluh Kota;GUGUAK;;;;;;;;
13;93;3983;Sumatra Barat;Kabupaten Lima Puluh Kota;GUNUANG OMEH;;;;;;;;
13;93;2210;Sumatra Barat;Kabupaten Lima Puluh Kota;HARAU;;;;;;;;
13;93;5320;Sumatra Barat;Kabupaten Lima Puluh Kota;KAPUR IX;;;;;;;;
13;93;2358;Sumatra Barat;Kabupaten Lima Puluh Kota;LAREH SAGO HALABAN;;;;;;;;
13;93;2581;Sumatra Barat;Kabupaten Lima Puluh Kota;LUAK;;;;;;;;
13;93;5643;Sumatra Barat;Kabupaten Lima Puluh Kota;MUNGKA;;;;;;;;
13;93;4431;Sumatra Barat;Kabupaten Lima Puluh Kota;PANGKALAN KOTO BARU;;;;;;;;
13;93;1980;Sumatra Barat;Kabupaten Lima Puluh Kota;PAYAKUMBUH;;;;;;;;
13;93;555;Sumatra Barat;Kabupaten Lima Puluh Kota;SITUJUAH LIMO NAGARI;;;;;;;;
13;93;2545;Sumatra Barat;Kabupaten Lima Puluh Kota;SULIKI;;;;;;;;
13;94;968;Sumatra Barat;Kabupaten Padang Pariaman;2 X 11 ENAM LINGKUNG;;;;;;;;
13;94;6265;Sumatra Barat;Kabupaten Padang Pariaman;2 X 11 KAYU TANAM;;;;;;;;
13;94;6459;Sumatra Barat;Kabupaten Padang Pariaman;BATANG ANAI;;;;;;;;
13;94;5315;Sumatra Barat;Kabupaten Padang Pariaman;BATANG GASAN;;;;;;;;
13;94;1875;Sumatra Barat;Kabupaten Padang Pariaman;ENAM LINGKUNG;;;;;;;;
13;94;1554;Sumatra Barat;Kabupaten Padang Pariaman;IV KOTO AUR MALINTANG;;;;;;;;
13;94;12650;Sumatra Barat;Kabupaten Padang Pariaman;KAYU TANAM;;;;;;;;
13;94;1776;Sumatra Barat;Kabupaten Padang Pariaman;LUBUK ALUNG;;;;;;;;
13;94;1307;Sumatra Barat;Kabupaten Padang Pariaman;NAN SABARIS;;;;;;;;
13;94;746;Sumatra Barat;Kabupaten Padang Pariaman;PADANG SAGO;;;;;;;;
13;94;5634;Sumatra Barat;Kabupaten Padang Pariaman;PATAMUAN;;;;;;;;
13;94;12648;Sumatra Barat;Kabupaten Padang Pariaman;SINTUAK TOBOH GADANG;;;;;;;;
13;94;3328;Sumatra Barat;Kabupaten Padang Pariaman;SINTUK TOBOH GADANG;;;;;;;;
13;94;12649;Sumatra Barat;Kabupaten Padang Pariaman;SUNGAI GARINGGING;;;;;;;;
13;94;5147;Sumatra Barat;Kabupaten Padang Pariaman;SUNGAI GERINGGING;;;;;;;;
13;94;2657;Sumatra Barat;Kabupaten Padang Pariaman;SUNGAI LIMAU;;;;;;;;
13;94;12644;Sumatra Barat;Kabupaten Padang Pariaman;ULAKAN TAPAKIH;;;;;;;;
13;94;5349;Sumatra Barat;Kabupaten Padang Pariaman;ULAKAN TAPAKIS;;;;;;;;
13;94;12645;Sumatra Barat;Kabupaten Padang Pariaman;V KOTO KAMPUNG DALAM;;;;;;;;
13;94;5745;Sumatra Barat;Kabupaten Padang Pariaman;V KOTO KP DALAM;;;;;;;;
13;94;572;Sumatra Barat;Kabupaten Padang Pariaman;V KOTO TIMUR;;;;;;;;
13;94;4526;Sumatra Barat;Kabupaten Padang Pariaman;VII KOTO SUNGAI SARIAK;;;;;;;;
13;94;12647;Sumatra Barat;Kabupaten Padang Pariaman;VII KOTO SUNGAI SARIK;;;;;;;;
13;94;12646;Sumatra Barat;Kabupaten Padang Pariaman;X ENAM LINGKUANG;;;;;;;;
13;95;1891;Sumatra Barat;Kabupaten Pasaman;BONJOL;;;;;;;;
13;95;3160;Sumatra Barat;Kabupaten Pasaman;DUA KOTO;;;;;;;;
13;95;12651;Sumatra Barat;Kabupaten Pasaman;DUO KOTO;;;;;;;;
13;95;2268;Sumatra Barat;Kabupaten Pasaman;LUBUK SIKAPING;;;;;;;;
13;95;1925;Sumatra Barat;Kabupaten Pasaman;MAPAT TUNGGUL;;;;;;;;
13;95;549;Sumatra Barat;Kabupaten Pasaman;MAPAT TUNGGUL SELATAN;;;;;;;;
13;95;1864;Sumatra Barat;Kabupaten Pasaman;PADANG GELUGUR;;;;;;;;
13;95;766;Sumatra Barat;Kabupaten Pasaman;PANTI;;;;;;;;
13;95;922;Sumatra Barat;Kabupaten Pasaman;RAO;;;;;;;;
13;95;1552;Sumatra Barat;Kabupaten Pasaman;RAO SELATAN;;;;;;;;
13;95;2465;Sumatra Barat;Kabupaten Pasaman;RAO UTARA;;;;;;;;
13;95;5746;Sumatra Barat;Kabupaten Pasaman;SIMPANG ALAHAN MATI;;;;;;;;
13;95;4836;Sumatra Barat;Kabupaten Pasaman;TIGO NAGARI;;;;;;;;
13;96;2708;Sumatra Barat;Kabupaten Pasaman Barat;GUNUNG TULEH;;;;;;;;
13;96;1222;Sumatra Barat;Kabupaten Pasaman Barat;KINALI;;;;;;;;
13;96;1190;Sumatra Barat;Kabupaten Pasaman Barat;KOTO BALINGKA;;;;;;;;
13;96;4802;Sumatra Barat;Kabupaten Pasaman Barat;LEMBAH MALINTANG;;;;;;;;
13;96;2320;Sumatra Barat;Kabupaten Pasaman Barat;LUHAK NAN DUO;;;;;;;;
13;96;3885;Sumatra Barat;Kabupaten Pasaman Barat;PASAMAN;;;;;;;;
13;96;2437;Sumatra Barat;Kabupaten Pasaman Barat;RANAH BATAHAN;;;;;;;;
13;96;6342;Sumatra Barat;Kabupaten Pasaman Barat;SASAK RANAH PASISIE;;;;;;;;
13;96;1849;Sumatra Barat;Kabupaten Pasaman Barat;SUNGAI AUR;;;;;;;;
13;96;2710;Sumatra Barat;Kabupaten Pasaman Barat;SUNGAI BEREMAS;;;;;;;;
13;96;4222;Sumatra Barat;Kabupaten Pasaman Barat;TALAMAU;;;;;;;;
13;97;3445;Sumatra Barat;Kabupaten Pesisir Selatan;AIRPURA;;;;;;;;
13;97;1951;Sumatra Barat;Kabupaten Pesisir Selatan;BASA AMPEK BALAI TAPAN;;;;;;;;
13;97;3423;Sumatra Barat;Kabupaten Pesisir Selatan;BATANG KAPAS;;;;;;;;
13;97;6128;Sumatra Barat;Kabupaten Pesisir Selatan;BAYANG;;;;;;;;
13;97;1843;Sumatra Barat;Kabupaten Pesisir Selatan;IV  NAGARI BAYANG UTARA;;;;;;;;
13;97;2136;Sumatra Barat;Kabupaten Pesisir Selatan;IV JURAI;;;;;;;;
13;97;3830;Sumatra Barat;Kabupaten Pesisir Selatan;KOTO XI TARUSAN;;;;;;;;
13;97;4346;Sumatra Barat;Kabupaten Pesisir Selatan;LENGAYANG;;;;;;;;
13;97;5530;Sumatra Barat;Kabupaten Pesisir Selatan;LINGGO SARI BAGANTI;;;;;;;;
13;97;6597;Sumatra Barat;Kabupaten Pesisir Selatan;LUNANG;;;;;;;;
13;97;3851;Sumatra Barat;Kabupaten Pesisir Selatan;PANCUNG SOAL;;;;;;;;
13;97;3461;Sumatra Barat;Kabupaten Pesisir Selatan;RANAH AMPEK HULU TAPAN;;;;;;;;
13;97;5301;Sumatra Barat;Kabupaten Pesisir Selatan;RANAH PESISIR;;;;;;;;
13;97;3267;Sumatra Barat;Kabupaten Pesisir Selatan;SILAUT;;;;;;;;
13;97;5800;Sumatra Barat;Kabupaten Pesisir Selatan;SUTERA;;;;;;;;
13;98;6188;Sumatra Barat;Kabupaten Sijunjung;IV NAGARI;;;;;;;;
13;98;3480;Sumatra Barat;Kabupaten Sijunjung;KAMANG BARU;;;;;;;;
13;98;2061;Sumatra Barat;Kabupaten Sijunjung;KOTO TUJUH;;;;;;;;
13;98;497;Sumatra Barat;Kabupaten Sijunjung;KUPITAN;;;;;;;;
13;98;4832;Sumatra Barat;Kabupaten Sijunjung;LUBUK TAROK;;;;;;;;
13;98;11862;Sumatra Barat;Kabupaten Sijunjung;MUARO;;;;;;;;
13;98;1651;Sumatra Barat;Kabupaten Sijunjung;SIJUNJUNG;;;;;;;;
13;98;3332;Sumatra Barat;Kabupaten Sijunjung;SUMPUR KUDUS;;;;;;;;
13;98;6111;Sumatra Barat;Kabupaten Sijunjung;TANJUNG GADANG;;;;;;;;
13;99;4627;Sumatra Barat;Kabupaten Solok;BUKIT SUNDI;;;;;;;;
13;99;5292;Sumatra Barat;Kabupaten Solok;DANAU KEMBAR;;;;;;;;
13;99;601;Sumatra Barat;Kabupaten Solok;GUNUNG TALANG;;;;;;;;
13;99;3322;Sumatra Barat;Kabupaten Solok;HILIRAN GUMANTI;;;;;;;;
13;99;652;Sumatra Barat;Kabupaten Solok;IX KOTO SUNGAI LASI;;;;;;;;
13;99;5235;Sumatra Barat;Kabupaten Solok;JUNJUNG SIRIH;;;;;;;;
13;99;1734;Sumatra Barat;Kabupaten Solok;KUBUNG;;;;;;;;
13;99;5401;Sumatra Barat;Kabupaten Solok;LEMBAH GUMANTI;;;;;;;;
13;99;5618;Sumatra Barat;Kabupaten Solok;LEMBANG JAYA;;;;;;;;
13;99;3757;Sumatra Barat;Kabupaten Solok;PANTAI CERMIN;;;;;;;;
13;99;4312;Sumatra Barat;Kabupaten Solok;PAYUNG SEKAKI;;;;;;;;
13;99;6698;Sumatra Barat;Kabupaten Solok;TIGO LURAH;;;;;;;;
13;99;2398;Sumatra Barat;Kabupaten Solok;X KOTO DIATAS;;;;;;;;
13;99;3256;Sumatra Barat;Kabupaten Solok;X KOTO SINGKARAK;;;;;;;;
13;100;6169;Sumatra Barat;Kabupaten Solok Selatan;KOTO PARIK GADANG DIATEH;;;;;;;;
13;100;5324;Sumatra Barat;Kabupaten Solok Selatan;PAUAH DUO;;;;;;;;
13;100;12697;Sumatra Barat;Kabupaten Solok Selatan;PAUH DUO;;;;;;;;
13;100;3311;Sumatra Barat;Kabupaten Solok Selatan;SANGIR;;;;;;;;
13;100;2238;Sumatra Barat;Kabupaten Solok Selatan;SANGIR BALAI JANGGO;;;;;;;;
13;100;1403;Sumatra Barat;Kabupaten Solok Selatan;SANGIR BATANG HARI;;;;;;;;
13;100;4783;Sumatra Barat;Kabupaten Solok Selatan;SANGIR JUJUAN;;;;;;;;
13;100;4568;Sumatra Barat;Kabupaten Solok Selatan;SUNGAI PAGU;;;;;;;;
13;101;12643;Sumatra Barat;Kabupaten Tanah Datar;BATIPUAH SELATAN;;;;;;;;
13;101;5770;Sumatra Barat;Kabupaten Tanah Datar;BATIPUH;;;;;;;;
13;101;6117;Sumatra Barat;Kabupaten Tanah Datar;BATIPUH SELATAN;;;;;;;;
13;101;5546;Sumatra Barat;Kabupaten Tanah Datar;LIMA KAUM;;;;;;;;
13;101;6113;Sumatra Barat;Kabupaten Tanah Datar;LINTAU BUO;;;;;;;;
13;101;748;Sumatra Barat;Kabupaten Tanah Datar;LINTAU BUO UTARA;;;;;;;;
13;101;9903;Sumatra Barat;Kabupaten Tanah Datar;Lintau Buo;;;;;;;;
13;101;201;Sumatra Barat;Kabupaten Tanah Datar;PADANG GANTING;;;;;;;;
13;101;5649;Sumatra Barat;Kabupaten Tanah Datar;PARIANGAN;;;;;;;;
13;101;1341;Sumatra Barat;Kabupaten Tanah Datar;RAMBATAN;;;;;;;;
13;101;12641;Sumatra Barat;Kabupaten Tanah Datar;SALIMPAUANG;;;;;;;;
13;101;3559;Sumatra Barat;Kabupaten Tanah Datar;SALIMPAUNG;;;;;;;;
13;101;4198;Sumatra Barat;Kabupaten Tanah Datar;SEPULUH KOTO;;;;;;;;
13;101;5609;Sumatra Barat;Kabupaten Tanah Datar;SUNGAI TARAB;;;;;;;;
13;101;5245;Sumatra Barat;Kabupaten Tanah Datar;SUNGAYANG;;;;;;;;
13;101;12642;Sumatra Barat;Kabupaten Tanah Datar;TANJUANG BARU;;;;;;;;
13;101;4413;Sumatra Barat;Kabupaten Tanah Datar;TANJUNG BARU;;;;;;;;
13;101;6162;Sumatra Barat;Kabupaten Tanah Datar;TANJUNG EMAS;;;;;;;;
13;101;9964;Sumatra Barat;Kabupaten Tanah Datar;X Koto;;;;;;;;
13;102;5425;Sumatra Barat;Kota Bukittinggi;AUR BIRUGO TIGO BALEH;;;;;;;;
13;102;12698;Sumatra Barat;Kota Bukittinggi;GUGUAK PANJANG;;;;;;;;
13;102;2806;Sumatra Barat;Kota Bukittinggi;GUGUK PANJANG;;;;;;;;
13;102;12699;Sumatra Barat;Kota Bukittinggi;MANDIANGIN K. SELAYAN;;;;;;;;
13;102;307;Sumatra Barat;Kota Bukittinggi;MANDIANGIN KOTO SELAYAN;;;;;;;;
13;103;6125;Sumatra Barat;Kota Padang;BUNGUS TELUK KABUNG;;;;;;;;
13;103;817;Sumatra Barat;Kota Padang;KOTO TANGAH;;;;;;;;
13;103;9765;Sumatra Barat;Kota Padang;Koto Tangah;;;;;;;;
13;103;12738;Sumatra Barat;Kota Padang;Kuranji;;;;;;;;
13;103;624;Sumatra Barat;Kota Padang;LUBUK BEGALUNG;;;;;;;;
13;103;3417;Sumatra Barat;Kota Padang;LUBUK KILANGAN;;;;;;;;
13;103;3201;Sumatra Barat;Kota Padang;NANGGALO;;;;;;;;
13;103;5461;Sumatra Barat;Kota Padang;PADANG BARAT;;;;;;;;
13;103;5708;Sumatra Barat;Kota Padang;PADANG SELATAN;;;;;;;;
13;103;587;Sumatra Barat;Kota Padang;PADANG TIMUR;;;;;;;;
13;103;906;Sumatra Barat;Kota Padang;PADANG UTARA;;;;;;;;
13;104;9290;Sumatra Barat;Kota Padangpanjang;Bukit Padang;;;;;;;;
13;104;9994;Sumatra Barat;Kota Padangpanjang;Padang Panjang Barat;;;;;;;;
13;104;9291;Sumatra Barat;Kota Padangpanjang;Padangpanjang Barat;;;;;;;;
13;104;9292;Sumatra Barat;Kota Padangpanjang;Padangpanjang Timur;;;;;;;;
13;105;12706;Sumatra Barat;Kota Pariaman;KAYU TANAM;;;;;;;;
13;105;2094;Sumatra Barat;Kota Pariaman;PARIAMAN SELATAN;;;;;;;;
13;105;2600;Sumatra Barat;Kota Pariaman;PARIAMAN TENGAH;;;;;;;;
13;105;6625;Sumatra Barat;Kota Pariaman;PARIAMAN TIMUR;;;;;;;;
13;105;253;Sumatra Barat;Kota Pariaman;PARIAMAN UTARA;;;;;;;;
13;105;12704;Sumatra Barat;Kota Pariaman;SINTUAK TOBOH GADANG;;;;;;;;
13;105;12705;Sumatra Barat;Kota Pariaman;SUNGAI GARINGGING;;;;;;;;
13;105;12700;Sumatra Barat;Kota Pariaman;ULAKAN TAPAKIH;;;;;;;;
13;105;12701;Sumatra Barat;Kota Pariaman;V KOTO KAMPUNG DALAM;;;;;;;;
13;105;12703;Sumatra Barat;Kota Pariaman;VII KOTO SUNGAI SARIK;;;;;;;;
13;105;12702;Sumatra Barat;Kota Pariaman;X ENAM LINGKUANG;;;;;;;;
13;106;339;Sumatra Barat;Kota Payakumbuh;LAMPOSI TIGO NAGORI;;;;;;;;
13;106;3170;Sumatra Barat;Kota Payakumbuh;PAYAKUMBUH BARAT;;;;;;;;
13;106;4385;Sumatra Barat;Kota Payakumbuh;PAYAKUMBUH SELATAN;;;;;;;;
13;106;3287;Sumatra Barat;Kota Payakumbuh;PAYAKUMBUH TIMUR;;;;;;;;
13;106;1892;Sumatra Barat;Kota Payakumbuh;PAYAKUMBUH UTARA;;;;;;;;
13;107;9260;Sumatra Barat;Kota Sawahlunto;Barangin;;;;;;;;
13;107;9261;Sumatra Barat;Kota Sawahlunto;Lembah Segar;;;;;;;;
13;107;9262;Sumatra Barat;Kota Sawahlunto;Silungkang;;;;;;;;
13;108;5263;Sumatra Barat;Kota Solok;LUBUK SIKARAH;;;;;;;;
13;108;3760;Sumatra Barat;Kota Solok;TANJUNG HARAPAN;;;;;;;;
20;109;11829;Sumatra Selatan;Kabupaten Banyuasin;AIR KUMBANG;;;;;;;;
20;109;9271;Sumatra Selatan;Kabupaten Banyuasin;Air Salek;;;;;;;;
20;109;12718;Sumatra Selatan;Kabupaten Banyuasin;BATANG HARI LEKO;;;;;;;;
20;109;9272;Sumatra Selatan;Kabupaten Banyuasin;Banyuasin I;;;;;;;;
20;109;9273;Sumatra Selatan;Kabupaten Banyuasin;Banyuasin II;;;;;;;;
20;109;9274;Sumatra Selatan;Kabupaten Banyuasin;Banyuasin III;;;;;;;;
20;109;9275;Sumatra Selatan;Kabupaten Banyuasin;Betung;;;;;;;;
20;109;9288;Sumatra Selatan;Kabupaten Banyuasin;Kumbang Padang;;;;;;;;
20;109;9276;Sumatra Selatan;Kabupaten Banyuasin;Makarti Jaya;;;;;;;;
20;109;9289;Sumatra Selatan;Kabupaten Banyuasin;Marga Telang;;;;;;;;
20;109;9277;Sumatra Selatan;Kabupaten Banyuasin;Muara Padang;;;;;;;;
20;109;9278;Sumatra Selatan;Kabupaten Banyuasin;Muara Sugihan;;;;;;;;
20;109;9279;Sumatra Selatan;Kabupaten Banyuasin;Muara Telang;;;;;;;;
20;109;9280;Sumatra Selatan;Kabupaten Banyuasin;Pulau Rimau;;;;;;;;
20;109;9281;Sumatra Selatan;Kabupaten Banyuasin;Rambutan;;;;;;;;
20;109;9282;Sumatra Selatan;Kabupaten Banyuasin;Rantau Bayur;;;;;;;;
20;109;12719;Sumatra Selatan;Kabupaten Banyuasin;SUMBER MARGA TELANG;;;;;;;;
20;109;9283;Sumatra Selatan;Kabupaten Banyuasin;Sembawa;;;;;;;;
20;109;9284;Sumatra Selatan;Kabupaten Banyuasin;Suak Tapeh;;;;;;;;
20;109;9285;Sumatra Selatan;Kabupaten Banyuasin;Talang Kelapa;;;;;;;;
20;109;9286;Sumatra Selatan;Kabupaten Banyuasin;Tanjung Lago;;;;;;;;
20;109;9287;Sumatra Selatan;Kabupaten Banyuasin;Tungkal Ilir;;;;;;;;
20;110;5335;Sumatra Selatan;Kabupaten Empat Lawang;LINTANG KANAN;;;;;;;;
20;110;5413;Sumatra Selatan;Kabupaten Empat Lawang;MUARA PINANG;;;;;;;;
20;110;399;Sumatra Selatan;Kabupaten Empat Lawang;PASEMAH AIR KERUH;;;;;;;;
20;110;1101;Sumatra Selatan;Kabupaten Empat Lawang;PENDOPO;;;;;;;;
20;110;1802;Sumatra Selatan;Kabupaten Empat Lawang;PENDOPO BARAT;;;;;;;;
20;110;10049;Sumatra Selatan;Kabupaten Empat Lawang;Pasma Air Keruh;;;;;;;;
20;110;4294;Sumatra Selatan;Kabupaten Empat Lawang;SALING;;;;;;;;
20;110;1170;Sumatra Selatan;Kabupaten Empat Lawang;SIKAP DALAM;;;;;;;;
20;110;4794;Sumatra Selatan;Kabupaten Empat Lawang;TEBING TINGGI;;;;;;;;
20;110;110;Sumatra Selatan;Kabupaten Empat Lawang;ULU MUSI;;;;;;;;
20;111;1024;Sumatra Selatan;Kabupaten Lahat;GUMAY TALANG;;;;;;;;
20;111;2627;Sumatra Selatan;Kabupaten Lahat;GUMAY ULU;;;;;;;;
20;111;2565;Sumatra Selatan;Kabupaten Lahat;JARAI;;;;;;;;
20;111;4963;Sumatra Selatan;Kabupaten Lahat;KIKIM BARAT;;;;;;;;
20;111;5529;Sumatra Selatan;Kabupaten Lahat;KIKIM SELATAN;;;;;;;;
20;111;3081;Sumatra Selatan;Kabupaten Lahat;KIKIM TENGAH;;;;;;;;
20;111;65;Sumatra Selatan;Kabupaten Lahat;KIKIM TIMUR;;;;;;;;
20;111;1546;Sumatra Selatan;Kabupaten Lahat;KOTA AGUNG;;;;;;;;
20;111;491;Sumatra Selatan;Kabupaten Lahat;LAHAT;;;;;;;;
20;111;5832;Sumatra Selatan;Kabupaten Lahat;MERAPI BARAT;;;;;;;;
20;111;4316;Sumatra Selatan;Kabupaten Lahat;MERAPI SELATAN;;;;;;;;
20;111;5645;Sumatra Selatan;Kabupaten Lahat;MERAPI TIMUR;;;;;;;;
20;111;2820;Sumatra Selatan;Kabupaten Lahat;MUARA PAYANG;;;;;;;;
20;111;12714;Sumatra Selatan;Kabupaten Lahat;MUARAPAYANG;;;;;;;;
20;111;1708;Sumatra Selatan;Kabupaten Lahat;MULAK ULU;;;;;;;;
20;111;6510;Sumatra Selatan;Kabupaten Lahat;PAGAR GUNUNG;;;;;;;;
20;111;6150;Sumatra Selatan;Kabupaten Lahat;PAJAR BULAN;;;;;;;;
20;111;6107;Sumatra Selatan;Kabupaten Lahat;PSEKSU;;;;;;;;
20;111;2739;Sumatra Selatan;Kabupaten Lahat;PULAU PINANG;;;;;;;;
20;111;12715;Sumatra Selatan;Kabupaten Lahat;PULAUPINANG;;;;;;;;
20;111;3308;Sumatra Selatan;Kabupaten Lahat;SUKAMERINDU;;;;;;;;
20;111;6136;Sumatra Selatan;Kabupaten Lahat;TANJUNG SAKTI PUMI;;;;;;;;
20;111;6013;Sumatra Selatan;Kabupaten Lahat;TANJUNG SAKTI PUMU;;;;;;;;
20;111;3732;Sumatra Selatan;Kabupaten Lahat;TANJUNG TEBAT;;;;;;;;
20;111;12713;Sumatra Selatan;Kabupaten Lahat;TANJUNGSAKTI PUMU;;;;;;;;
20;111;12716;Sumatra Selatan;Kabupaten Lahat;TANJUNGTEBAT;;;;;;;;
20;112;2570;Sumatra Selatan;Kabupaten Muara Enim;BELIDA DARAT;;;;;;;;
20;112;1899;Sumatra Selatan;Kabupaten Muara Enim;BELIMBING;;;;;;;;
20;112;5402;Sumatra Selatan;Kabupaten Muara Enim;BENAKAT;;;;;;;;
20;112;3442;Sumatra Selatan;Kabupaten Muara Enim;GELUMBANG;;;;;;;;
20;112;5280;Sumatra Selatan;Kabupaten Muara Enim;GUNUNG MEGANG;;;;;;;;
20;112;5465;Sumatra Selatan;Kabupaten Muara Enim;KELEKAR;;;;;;;;
20;112;4576;Sumatra Selatan;Kabupaten Muara Enim;LAWANG KIDUL;;;;;;;;
20;112;203;Sumatra Selatan;Kabupaten Muara Enim;LEMBAK;;;;;;;;
20;112;5611;Sumatra Selatan;Kabupaten Muara Enim;LUBAI;;;;;;;;
20;112;2296;Sumatra Selatan;Kabupaten Muara Enim;LUBAI ULU;;;;;;;;
20;112;5864;Sumatra Selatan;Kabupaten Muara Enim;MUARA BELIDA;;;;;;;;
20;112;232;Sumatra Selatan;Kabupaten Muara Enim;MUARA ENIM;;;;;;;;
20;112;5734;Sumatra Selatan;Kabupaten Muara Enim;RAMBANG;;;;;;;;
20;112;2194;Sumatra Selatan;Kabupaten Muara Enim;RAMBANG DANGKU;;;;;;;;
20;112;2772;Sumatra Selatan;Kabupaten Muara Enim;SEMENDO DARAT LAUT;;;;;;;;
20;112;625;Sumatra Selatan;Kabupaten Muara Enim;SEMENDO DARAT TENGAH;;;;;;;;
20;112;1130;Sumatra Selatan;Kabupaten Muara Enim;SEMENDO DARAT ULU;;;;;;;;
20;112;6364;Sumatra Selatan;Kabupaten Muara Enim;SUNGAI ROTAN;;;;;;;;
20;112;5246;Sumatra Selatan;Kabupaten Muara Enim;TANJUNG AGUNG;;;;;;;;
20;112;4029;Sumatra Selatan;Kabupaten Muara Enim;UJAN MAS;;;;;;;;
20;113;17;Sumatra Selatan;Kabupaten Musi Banyuasin;BABAT SUPAT;;;;;;;;
20;113;3685;Sumatra Selatan;Kabupaten Musi Banyuasin;BABAT TOMAN;;;;;;;;
20;113;12717;Sumatra Selatan;Kabupaten Musi Banyuasin;BATANG HARI LEKO;;;;;;;;
